grid_id,lat,lon,geometry
M-0717,40.789898930558834,-73.92861197992643,"POLYGON ((-73.9271413916911371 40.7887728013013771, -73.9271413916911371 40.7910250535536321, -73.9300825681617226 40.7910250535536321, -73.9300825681617226 40.7887728013013771, -73.9271413916911371 40.7887728013013771))"
M-0718,40.78989893055881,-73.92567080345584,"POLYGON ((-73.9242002152205515 40.7887728013013771, -73.9242002152205515 40.7910250535536321, -73.9271413916911371 40.7910250535536321, -73.9271413916911371 40.7887728013013771, -73.9242002152205515 40.7887728013013771))"
M-0719,40.78989893055881,-73.92272962698526,"POLYGON ((-73.9212590387499660 40.7887728013013771, -73.9212590387499660 40.7910250535536321, -73.9242002152205515 40.7910250535536321, -73.9242002152205515 40.7887728013013771, -73.9212590387499660 40.7887728013013771))"
M-0720,40.789898930558834,-73.91978845051467,"POLYGON ((-73.9183178622793804 40.7887728013013771, -73.9183178622793804 40.7910250535536321, -73.9212590387499660 40.7910250535536321, -73.9212590387499660 40.7887728013013771, -73.9183178622793804 40.7887728013013771))"
M-0721,40.789898930558834,-73.91684727404409,"POLYGON ((-73.9153766858087948 40.7887728013013771, -73.9153766858087948 40.7910250535536321, -73.9183178622793804 40.7910250535536321, -73.9183178622793804 40.7887728013013771, -73.9153766858087948 40.7887728013013771))"
M-0722,40.79215118281098,-73.98155315639697,"POLYGON ((-73.9800825681616772 40.7910250535536321, -73.9800825681616772 40.7932773058058871, -73.9830237446322627 40.7932773058058871, -73.9830237446322627 40.7910250535536321, -73.9800825681616772 40.7910250535536321))"
M-0723,40.79215118281098,-73.97861197992638,"POLYGON ((-73.9771413916910916 40.7910250535536321, -73.9771413916910916 40.7932773058058871, -73.9800825681616772 40.7932773058058871, -73.9800825681616772 40.7910250535536321, -73.9771413916910916 40.7910250535536321))"
M-0724,40.792151182811,-73.9756708034558,"POLYGON ((-73.9742002152205060 40.7910250535536321, -73.9742002152205060 40.7932773058058871, -73.9771413916910916 40.7932773058058871, -73.9771413916910916 40.7910250535536321, -73.9742002152205060 40.7910250535536321))"
M-0725,40.79215118281098,-73.97272962698521,"POLYGON ((-73.9712590387499205 40.7910250535536321, -73.9712590387499205 40.7932773058058871, -73.9742002152205060 40.7932773058058871, -73.9742002152205060 40.7910250535536321, -73.9712590387499205 40.7910250535536321))"
M-0726,40.79215118281098,-73.96978845051463,"POLYGON ((-73.9683178622793349 40.7910250535536321, -73.9683178622793349 40.7932773058058871, -73.9712590387499205 40.7932773058058871, -73.9712590387499205 40.7910250535536321, -73.9683178622793349 40.7910250535536321))"
M-0727,40.79215118281098,-73.96684727404404,"POLYGON ((-73.9653766858087494 40.7910250535536321, -73.9653766858087494 40.7932773058058871, -73.9683178622793349 40.7932773058058871, -73.9683178622793349 40.7910250535536321, -73.9653766858087494 40.7910250535536321))"
M-0728,40.79215118281098,-73.96390609757346,"POLYGON ((-73.9624355093381638 40.7910250535536321, -73.9624355093381638 40.7932773058058871, -73.9653766858087494 40.7932773058058871, -73.9653766858087494 40.7910250535536321, -73.9624355093381638 40.7910250535536321))"
M-0729,40.79215118281098,-73.96096492110287,"POLYGON ((-73.9594943328675782 40.7910250535536321, -73.9594943328675782 40.7932773058058871, -73.9624355093381638 40.7932773058058871, -73.9624355093381638 40.7910250535536321, -73.9594943328675782 40.7910250535536321))"
M-0730,40.79215118281098,-73.95802374463229,"POLYGON ((-73.9565531563969927 40.7910250535536321, -73.9565531563969927 40.7932773058058871, -73.9594943328675782 40.7932773058058871, -73.9594943328675782 40.7910250535536321, -73.9565531563969927 40.7910250535536321))"
M-0731,40.79215118281097,-73.9550825681617,"POLYGON ((-73.9536119799264071 40.7910250535536321, -73.9536119799264071 40.7932773058058871, -73.9565531563969927 40.7932773058058871, -73.9565531563969927 40.7910250535536321, -73.9536119799264071 40.7910250535536321))"
M-0732,40.79215118281098,-73.95214139169111,"POLYGON ((-73.9506708034558216 40.7910250535536321, -73.9506708034558216 40.7932773058058871, -73.9536119799264071 40.7932773058058871, -73.9536119799264071 40.7910250535536321, -73.9506708034558216 40.7910250535536321))"
M-0733,40.79215118281097,-73.94920021522053,"POLYGON ((-73.9477296269852360 40.7910250535536321, -73.9477296269852360 40.7932773058058871, -73.9506708034558216 40.7932773058058871, -73.9506708034558216 40.7910250535536321, -73.9477296269852360 40.7910250535536321))"
M-0734,40.792151182811,-73.94625903874994,"POLYGON ((-73.9447884505146504 40.7910250535536321, -73.9447884505146504 40.7932773058058871, -73.9477296269852360 40.7932773058058871, -73.9477296269852360 40.7910250535536321, -73.9447884505146504 40.7910250535536321))"
M-0735,40.79215118281098,-73.94331786227936,"POLYGON ((-73.9418472740440649 40.7910250535536321, -73.9418472740440649 40.7932773058058871, -73.9447884505146504 40.7932773058058871, -73.9447884505146504 40.7910250535536321, -73.9418472740440649 40.7910250535536321))"
M-0736,40.79215118281098,-73.94037668580877,"POLYGON ((-73.9389060975734793 40.7910250535536321, -73.9389060975734793 40.7932773058058871, -73.9418472740440649 40.7932773058058871, -73.9418472740440649 40.7910250535536321, -73.9389060975734793 40.7910250535536321))"
M-0737,40.79215118281098,-73.93743550933819,"POLYGON ((-73.9359649211028938 40.7910250535536321, -73.9359649211028938 40.7932773058058871, -73.9389060975734793 40.7932773058058871, -73.9389060975734793 40.7910250535536321, -73.9359649211028938 40.7910250535536321))"
M-0738,40.79215118281098,-73.9344943328676,"POLYGON ((-73.9330237446323082 40.7910250535536321, -73.9330237446323082 40.7932773058058871, -73.9359649211028938 40.7932773058058871, -73.9359649211028938 40.7910250535536321, -73.9330237446323082 40.7910250535536321))"
M-0739,40.79215118281098,-73.93155315639702,"POLYGON ((-73.9300825681617226 40.7910250535536321, -73.9300825681617226 40.7932773058058871, -73.9330237446323082 40.7932773058058871, -73.9330237446323082 40.7910250535536321, -73.9300825681617226 40.7910250535536321))"
M-0740,40.79215118281097,-73.92861197992643,"POLYGON ((-73.9271413916911371 40.7910250535536321, -73.9271413916911371 40.7932773058058871, -73.9300825681617226 40.7932773058058871, -73.9300825681617226 40.7910250535536321, -73.9271413916911371 40.7910250535536321))"
M-0741,40.79215118281098,-73.92567080345584,"POLYGON ((-73.9242002152205515 40.7910250535536321, -73.9242002152205515 40.7932773058058871, -73.9271413916911371 40.7932773058058871, -73.9271413916911371 40.7910250535536321, -73.9242002152205515 40.7910250535536321))"
M-0742,40.79215118281097,-73.92272962698526,"POLYGON ((-73.9212590387499660 40.7910250535536321, -73.9212590387499660 40.7932773058058871, -73.9242002152205515 40.7932773058058871, -73.9242002152205515 40.7910250535536321, -73.9212590387499660 40.7910250535536321))"
M-0743,40.79215118281098,-73.91978845051467,"POLYGON ((-73.9183178622793804 40.7910250535536321, -73.9183178622793804 40.7932773058058871, -73.9212590387499660 40.7932773058058871, -73.9212590387499660 40.7910250535536321, -73.9183178622793804 40.7910250535536321))"
M-0744,40.79215118281098,-73.91684727404409,"POLYGON ((-73.9153766858087948 40.7910250535536321, -73.9153766858087948 40.7932773058058871, -73.9183178622793804 40.7932773058058871, -73.9183178622793804 40.7910250535536321, -73.9153766858087948 40.7910250535536321))"
M-0745,40.79215118281097,-73.91390609757352,"POLYGON ((-73.9124355093382093 40.7910250535536321, -73.9124355093382093 40.7932773058058871, -73.9153766858087948 40.7932773058058871, -73.9153766858087948 40.7910250535536321, -73.9124355093382093 40.7910250535536321))"
M-0746,40.79440343506314,-73.97861197992638,"POLYGON ((-73.9771413916910916 40.7932773058058871, -73.9771413916910916 40.7955295580581421, -73.9800825681616772 40.7955295580581421, -73.9800825681616772 40.7932773058058871, -73.9771413916910916 40.7932773058058871))"
M-0747,40.79440343506314,-73.9756708034558,"POLYGON ((-73.9742002152205060 40.7932773058058871, -73.9742002152205060 40.7955295580581421, -73.9771413916910916 40.7955295580581421, -73.9771413916910916 40.7932773058058871, -73.9742002152205060 40.7932773058058871))"
M-0748,40.79440343506314,-73.97272962698521,"POLYGON ((-73.9712590387499205 40.7932773058058871, -73.9712590387499205 40.7955295580581421, -73.9742002152205060 40.7955295580581421, -73.9742002152205060 40.7932773058058871, -73.9712590387499205 40.7932773058058871))"
M-0749,40.79440343506314,-73.96978845051463,"POLYGON ((-73.9683178622793349 40.7932773058058871, -73.9683178622793349 40.7955295580581421, -73.9712590387499205 40.7955295580581421, -73.9712590387499205 40.7932773058058871, -73.9683178622793349 40.7932773058058871))"
M-0750,40.79440343506314,-73.96684727404404,"POLYGON ((-73.9653766858087494 40.7932773058058871, -73.9653766858087494 40.7955295580581421, -73.9683178622793349 40.7955295580581421, -73.9683178622793349 40.7932773058058871, -73.9653766858087494 40.7932773058058871))"
M-0751,40.794403435063124,-73.96390609757346,"POLYGON ((-73.9624355093381638 40.7932773058058871, -73.9624355093381638 40.7955295580581421, -73.9653766858087494 40.7955295580581421, -73.9653766858087494 40.7932773058058871, -73.9624355093381638 40.7932773058058871))"
M-0752,40.79440343506314,-73.96096492110287,"POLYGON ((-73.9594943328675782 40.7932773058058871, -73.9594943328675782 40.7955295580581421, -73.9624355093381638 40.7955295580581421, -73.9624355093381638 40.7932773058058871, -73.9594943328675782 40.7932773058058871))"
M-0753,40.79440343506314,-73.95802374463229,"POLYGON ((-73.9565531563969927 40.7932773058058871, -73.9565531563969927 40.7955295580581421, -73.9594943328675782 40.7955295580581421, -73.9594943328675782 40.7932773058058871, -73.9565531563969927 40.7932773058058871))"
M-0754,40.79440343506314,-73.9550825681617,"POLYGON ((-73.9536119799264071 40.7932773058058871, -73.9536119799264071 40.7955295580581421, -73.9565531563969927 40.7955295580581421, -73.9565531563969927 40.7932773058058871, -73.9536119799264071 40.7932773058058871))"
M-0755,40.79440343506315,-73.95214139169111,"POLYGON ((-73.9506708034558216 40.7932773058058871, -73.9506708034558216 40.7955295580581421, -73.9536119799264071 40.7955295580581421, -73.9536119799264071 40.7932773058058871, -73.9506708034558216 40.7932773058058871))"
M-0756,40.794403435063124,-73.94920021522053,"POLYGON ((-73.9477296269852360 40.7932773058058871, -73.9477296269852360 40.7955295580581421, -73.9506708034558216 40.7955295580581421, -73.9506708034558216 40.7932773058058871, -73.9477296269852360 40.7932773058058871))"
M-0757,40.79440343506314,-73.94625903874994,"POLYGON ((-73.9447884505146504 40.7932773058058871, -73.9447884505146504 40.7955295580581421, -73.9477296269852360 40.7955295580581421, -73.9477296269852360 40.7932773058058871, -73.9447884505146504 40.7932773058058871))"
M-0758,40.79440343506314,-73.94331786227936,"POLYGON ((-73.9418472740440649 40.7932773058058871, -73.9418472740440649 40.7955295580581421, -73.9447884505146504 40.7955295580581421, -73.9447884505146504 40.7932773058058871, -73.9418472740440649 40.7932773058058871))"
M-0759,40.79440343506314,-73.94037668580877,"POLYGON ((-73.9389060975734793 40.7932773058058871, -73.9389060975734793 40.7955295580581421, -73.9418472740440649 40.7955295580581421, -73.9418472740440649 40.7932773058058871, -73.9389060975734793 40.7932773058058871))"
M-0760,40.79440343506314,-73.93743550933819,"POLYGON ((-73.9359649211028938 40.7932773058058871, -73.9359649211028938 40.7955295580581421, -73.9389060975734793 40.7955295580581421, -73.9389060975734793 40.7932773058058871, -73.9359649211028938 40.7932773058058871))"
M-0761,40.79440343506314,-73.9344943328676,"POLYGON ((-73.9330237446323082 40.7932773058058871, -73.9330237446323082 40.7955295580581421, -73.9359649211028938 40.7955295580581421, -73.9359649211028938 40.7932773058058871, -73.9330237446323082 40.7932773058058871))"
M-0762,40.79440343506314,-73.93155315639703,"POLYGON ((-73.9300825681617226 40.7932773058058871, -73.9300825681617226 40.7955295580581421, -73.9330237446323082 40.7955295580581421, -73.9330237446323082 40.7932773058058871, -73.9300825681617226 40.7932773058058871))"
M-0763,40.794403435063124,-73.92861197992643,"POLYGON ((-73.9271413916911371 40.7932773058058871, -73.9271413916911371 40.7955295580581421, -73.9300825681617226 40.7955295580581421, -73.9300825681617226 40.7932773058058871, -73.9271413916911371 40.7932773058058871))"
M-0764,40.79440343506314,-73.92567080345584,"POLYGON ((-73.9242002152205515 40.7932773058058871, -73.9242002152205515 40.7955295580581421, -73.9271413916911371 40.7955295580581421, -73.9271413916911371 40.7932773058058871, -73.9242002152205515 40.7932773058058871))"
M-0765,40.79440343506314,-73.92272962698526,"POLYGON ((-73.9212590387499660 40.7932773058058871, -73.9212590387499660 40.7955295580581421, -73.9242002152205515 40.7955295580581421, -73.9242002152205515 40.7932773058058871, -73.9212590387499660 40.7932773058058871))"
M-0766,40.794403435063124,-73.91978845051467,"POLYGON ((-73.9183178622793804 40.7932773058058871, -73.9183178622793804 40.7955295580581421, -73.9212590387499660 40.7955295580581421, -73.9212590387499660 40.7932773058058871, -73.9183178622793804 40.7932773058058871))"
M-0767,40.79440343506314,-73.91684727404409,"POLYGON ((-73.9153766858087948 40.7932773058058871, -73.9153766858087948 40.7955295580581421, -73.9183178622793804 40.7955295580581421, -73.9183178622793804 40.7932773058058871, -73.9153766858087948 40.7932773058058871))"
M-0768,40.79440343506314,-73.9139060975735,"POLYGON ((-73.9124355093382093 40.7932773058058871, -73.9124355093382093 40.7955295580581421, -73.9153766858087948 40.7955295580581421, -73.9153766858087948 40.7932773058058871, -73.9124355093382093 40.7932773058058871))"
M-0769,40.796655687315294,-73.97861197992638,"POLYGON ((-73.9771413916910916 40.7955295580581421, -73.9771413916910916 40.7977818103103971, -73.9800825681616772 40.7977818103103971, -73.9800825681616772 40.7955295580581421, -73.9771413916910916 40.7955295580581421))"
M-0770,40.796655687315294,-73.9756708034558,"POLYGON ((-73.9742002152205060 40.7955295580581421, -73.9742002152205060 40.7977818103103971, -73.9771413916910916 40.7977818103103971, -73.9771413916910916 40.7955295580581421, -73.9742002152205060 40.7955295580581421))"
M-0771,40.796655687315294,-73.97272962698521,"POLYGON ((-73.9712590387499205 40.7955295580581421, -73.9712590387499205 40.7977818103103971, -73.9742002152205060 40.7977818103103971, -73.9742002152205060 40.7955295580581421, -73.9712590387499205 40.7955295580581421))"
M-0772,40.7966556873153,-73.96978845051464,"POLYGON ((-73.9683178622793349 40.7955295580581421, -73.9683178622793349 40.7977818103103971, -73.9712590387499205 40.7977818103103971, -73.9712590387499205 40.7955295580581421, -73.9683178622793349 40.7955295580581421))"
M-0773,40.7966556873153,-73.96684727404404,"POLYGON ((-73.9653766858087494 40.7955295580581421, -73.9653766858087494 40.7977818103103971, -73.9683178622793349 40.7977818103103971, -73.9683178622793349 40.7955295580581421, -73.9653766858087494 40.7955295580581421))"
M-0774,40.796655687315294,-73.96390609757346,"POLYGON ((-73.9624355093381638 40.7955295580581421, -73.9624355093381638 40.7977818103103971, -73.9653766858087494 40.7977818103103971, -73.9653766858087494 40.7955295580581421, -73.9624355093381638 40.7955295580581421))"
M-0775,40.796655687315294,-73.96096492110287,"POLYGON ((-73.9594943328675782 40.7955295580581421, -73.9594943328675782 40.7977818103103971, -73.9624355093381638 40.7977818103103971, -73.9624355093381638 40.7955295580581421, -73.9594943328675782 40.7955295580581421))"
